employee_id,employee_name,department,course_name,assigned_date,due_date,completion_date,status,completion_time_days,is_overdue,assigned_month,days_allowed,completed_on_time
1003,Priya Mishra,Operations,Leadership Fundamentals,2025-05-14,2025-06-13,2025-05-20,Completed,6.0,False,2025-05,30,True
1227,Lakshmi Rao,Marketing,Workplace Safety,2025-05-12,2025-05-29,2025-05-17,Completed,5.0,False,2025-05,17,True
1260,Aditya Chopra,IT,Workplace Safety,2025-11-18,2025-12-10,2025-11-20,Completed,2.0,False,2025-11,22,True
1202,Swati Iyer,IT,Excel for Business,2026-02-03,2026-03-07,2026-02-13,Completed,10.0,False,2026-02,32,True
1153,Swati Gupta,IT,Python Basics,2026-01-07,2026-02-19,,Pending,,True,2026-01,43,False
1175,Ayaan Nair,Finance,Excel for Business,2026-02-08,2026-03-10,2026-02-19,Completed,11.0,False,2026-02,30,True
1336,Ananya Rao,IT,Anti-Harassment Training,2026-01-28,2026-02-27,2026-02-02,Completed,5.0,False,2026-01,30,True
1279,Ananya Modi,Finance,Customer Service Excellence,2025-11-13,2025-11-28,2025-11-18,Completed,5.0,False,2025-11,15,True
1291,Aadhya Mukherjee,IT,Leadership Fundamentals,2025-08-18,2025-09-24,2025-08-26,Completed,8.0,False,2025-08,37,True
1186,Harish Joshi,Finance,Customer Service Excellence,2025-04-24,2025-05-15,2025-05-04,Completed,10.0,False,2025-04,21,True
1204,Diya Ghosh,Operations,Customer Service Excellence,2025-12-07,2025-12-25,,Pending,,True,2025-12,18,False
1246,Deepak Sharma,Marketing,Python Basics,2025-06-22,2025-07-14,2025-07-06,Completed,14.0,False,2025-06,22,True
1114,Sachin Banerjee,Operations,Project Management,2025-11-04,2025-11-26,,Pending,,True,2025-11,22,False
1347,Sachin Pandey,Finance,Workplace Safety,2025-07-10,2025-08-04,2025-07-12,Completed,2.0,False,2025-07,25,True
1295,Mohan Saxena,IT,Data Security Awareness,2025-10-15,2025-11-19,2025-10-22,Completed,7.0,False,2025-10,35,True
1068,Divya Sharma,Operations,Anti-Harassment Training,2025-10-09,2025-10-19,2025-10-10,Completed,1.0,False,2025-10,10,True
1167,Arjun Chopra,HR,Excel for Business,2025-09-21,2025-10-29,2025-09-30,Completed,9.0,False,2025-09,38,True
1303,Tanya Mukherjee,Sales,Leadership Fundamentals,2025-07-26,2025-09-01,2025-08-02,Completed,7.0,False,2025-07,37,True
1168,Suresh Kulkarni,IT,Workplace Safety,2025-05-21,2025-06-05,2025-05-22,Completed,1.0,False,2025-05,15,True
1090,Arjun Joshi,Sales,SQL Fundamentals,2026-01-13,2026-01-30,2026-01-22,Completed,9.0,False,2026-01,17,True
1226,Vikram Malhotra,IT,Project Management,2025-11-06,2025-11-25,2025-11-20,Completed,14.0,False,2025-11,19,True
1255,Riya Saxena,IT,Project Management,2026-02-19,2026-03-27,2026-03-03,Completed,12.0,False,2026-02,36,True
1231,Aarav Das,Operations,Leadership Fundamentals,2025-04-17,2025-05-10,2025-04-19,Completed,2.0,False,2025-04,23,True
1058,Suresh Mishra,IT,Communication Skills,2025-05-04,2025-05-20,2025-05-11,Completed,7.0,False,2025-05,16,True
1271,Varun Shah,Operations,Project Management,2025-11-29,2025-12-30,2025-12-07,Completed,8.0,False,2025-11,31,True
1126,Sunita Chopra,Sales,Excel for Business,2025-06-09,2025-06-29,2025-06-20,Completed,11.0,False,2025-06,20,True
1102,Rekha Mishra,Finance,Workplace Safety,2026-01-17,2026-02-01,2026-01-18,Completed,1.0,False,2026-01,15,True
1105,Aadhya Singh,Marketing,Leadership Fundamentals,2026-01-04,2026-01-30,2026-01-09,Completed,5.0,False,2026-01,26,True
1181,Rohit Trivedi,HR,Leadership Fundamentals,2025-05-04,2025-06-09,2025-05-14,Completed,10.0,False,2025-05,36,True
1279,Ananya Modi,Finance,Communication Skills,2025-05-29,2025-06-29,2025-06-09,Completed,11.0,False,2025-05,31,True
1077,Rohit Nair,Operations,Excel for Business,2025-06-14,2025-07-10,2025-06-23,Completed,9.0,False,2025-06,26,True
1021,Vikram Tiwari,Finance,Communication Skills,2025-04-05,2025-04-30,2025-04-11,Completed,6.0,False,2025-04,25,True
1233,Arjun Saxena,Sales,Data Security Awareness,2025-05-27,2025-06-24,2025-05-28,Completed,1.0,False,2025-05,28,True
1290,Krishna Iyer,Finance,SQL Fundamentals,2025-12-27,2026-01-13,2026-01-08,Completed,12.0,False,2025-12,17,True
1226,Vikram Malhotra,IT,Anti-Harassment Training,2025-09-10,2025-09-26,,Pending,,True,2025-09,16,False
1158,Deepak Joshi,Operations,Excel for Business,2025-07-05,2025-08-12,2025-07-15,Completed,10.0,False,2025-07,38,True
1018,Tanya Saxena,Sales,Leadership Fundamentals,2025-07-18,2025-08-05,2025-07-28,Completed,10.0,False,2025-07,18,True
1100,Amit Patel,IT,Customer Service Excellence,2026-02-18,2026-03-23,2026-02-22,Completed,4.0,False,2026-02,33,True
1142,Jyoti Malhotra,HR,Workplace Safety,2025-06-13,2025-07-14,2025-06-14,Completed,1.0,False,2025-06,31,True
1232,Suresh Banerjee,Sales,Customer Service Excellence,2025-06-13,2025-06-28,2025-06-18,Completed,5.0,False,2025-06,15,True
1137,Sunita Kulkarni,Sales,Workplace Safety,2026-01-14,2026-01-29,2026-01-15,Completed,1.0,False,2026-01,15,True
1166,Krishna Tiwari,Operations,Communication Skills,2026-02-14,2026-03-11,,Pending,,True,2026-02,25,False
1227,Lakshmi Rao,Marketing,Python Basics,2025-10-25,2025-11-16,,Pending,,True,2025-10,22,False
1159,Sachin Deshpande,IT,Data Security Awareness,2025-09-11,2025-10-05,2025-09-16,Completed,5.0,False,2025-09,24,True
1127,Arjun Desai,Operations,Project Management,2025-10-17,2025-11-19,2025-10-30,Completed,13.0,False,2025-10,33,True
1186,Harish Joshi,Finance,Excel for Business,2025-06-04,2025-07-06,2025-06-13,Completed,9.0,False,2025-06,32,True
1110,Pranav Modi,IT,Customer Service Excellence,2025-10-25,2025-11-27,,Pending,,True,2025-10,33,False
1071,Harish Saxena,Operations,Anti-Harassment Training,2025-08-01,2025-08-29,2025-08-05,Completed,4.0,False,2025-08,28,True
1255,Riya Saxena,IT,Leadership Fundamentals,2025-05-08,2025-06-05,2025-05-13,Completed,5.0,False,2025-05,28,True
1215,Vivaan Das,Finance,Communication Skills,2025-05-03,2025-06-03,2025-05-07,Completed,4.0,False,2025-05,31,True
1141,Vihaan Kumar,Marketing,Anti-Harassment Training,2026-02-22,2026-03-04,2026-02-23,Completed,1.0,False,2026-02,10,True
1297,Mohan Kumar,Operations,Communication Skills,2025-08-21,2025-09-18,,Pending,,True,2025-08,28,False
1015,Varun Banerjee,IT,Project Management,2025-09-02,2025-10-08,2025-09-20,Completed,18.0,False,2025-09,36,True
1216,Deepak Saxena,IT,Python Basics,2025-11-26,2026-01-02,2025-12-07,Completed,11.0,False,2025-11,37,True
1317,Sneha Mukherjee,Sales,SQL Fundamentals,2026-01-11,2026-02-18,,Pending,,True,2026-01,38,False
1145,Rohit Verma,HR,SQL Fundamentals,2025-06-09,2025-07-11,2025-06-17,Completed,8.0,False,2025-06,32,True
1067,Meera Sinha,IT,Leadership Fundamentals,2025-09-22,2025-10-24,2025-09-28,Completed,6.0,False,2025-09,32,True
1229,Sneha Reddy,Operations,Workplace Safety,2025-08-06,2025-09-05,2025-08-10,Completed,4.0,False,2025-08,30,True
1331,Priya Joshi,HR,Python Basics,2025-08-25,2025-10-04,2025-09-08,Completed,14.0,False,2025-08,40,True
1145,Rohit Verma,HR,Project Management,2025-09-12,2025-10-08,2025-09-22,Completed,10.0,False,2025-09,26,True
1150,Deepak Rao,HR,Project Management,2025-09-03,2025-09-28,,Pending,,True,2025-09,25,False
1104,Shruti Kumar,Sales,Customer Service Excellence,2025-10-27,2025-11-17,2025-11-05,Completed,9.0,False,2025-10,21,True
1312,Swati Patel,IT,Communication Skills,2025-07-05,2025-08-07,,Pending,,True,2025-07,33,False
1260,Aditya Chopra,IT,Anti-Harassment Training,2025-08-29,2025-09-13,2025-09-02,Completed,4.0,False,2025-08,15,True
1247,Pooja Kulkarni,Sales,Project Management,2026-01-02,2026-02-07,2026-01-14,Completed,12.0,False,2026-01,36,True
1113,Reyansh Nair,Marketing,Leadership Fundamentals,2026-01-22,2026-02-22,2026-01-30,Completed,8.0,False,2026-01,31,True
1266,Priya Iyer,Operations,Python Basics,2026-02-20,2026-03-20,2026-03-02,Completed,10.0,False,2026-02,28,True
1068,Divya Sharma,Operations,Project Management,2025-07-02,2025-08-10,,Pending,,True,2025-07,39,False
1067,Meera Sinha,IT,Project Management,2025-08-03,2025-09-03,2025-08-11,Completed,8.0,False,2025-08,31,True
1017,Ishaan Pillai,HR,Python Basics,2026-01-15,2026-02-19,2026-01-25,Completed,10.0,False,2026-01,35,True
1267,Pallavi Sharma,Finance,Anti-Harassment Training,2025-08-08,2025-09-05,2025-08-13,Completed,5.0,False,2025-08,28,True
1289,Arun Gupta,HR,Workplace Safety,2025-10-09,2025-11-05,,Pending,,True,2025-10,27,False
1133,Sara Sen,IT,Data Security Awareness,2025-05-04,2025-05-22,2025-05-14,Completed,10.0,False,2025-05,18,True
1242,Myra Ghosh,Marketing,Python Basics,2025-12-09,2026-01-13,,Pending,,True,2025-12,35,False
1186,Harish Joshi,Finance,Customer Service Excellence,2026-01-23,2026-02-13,2026-01-29,Completed,6.0,False,2026-01,21,True
1120,Pranav Saxena,Sales,Communication Skills,2025-07-10,2025-08-01,2025-07-16,Completed,6.0,False,2025-07,22,True
1050,Sara Malhotra,IT,Communication Skills,2026-02-15,2026-03-16,2026-02-18,Completed,3.0,False,2026-02,29,True
1284,Nitin Chopra,IT,Leadership Fundamentals,2025-11-09,2025-12-06,2025-11-16,Completed,7.0,False,2025-11,27,True
1345,Manish Reddy,Sales,Anti-Harassment Training,2025-07-01,2025-07-13,2025-07-06,Completed,5.0,False,2025-07,12,True
1208,Kavya Verma,Finance,Data Security Awareness,2025-04-21,2025-05-05,2025-05-01,Completed,10.0,False,2025-04,14,True
1294,Arjun Ghosh,HR,Customer Service Excellence,2025-12-30,2026-01-20,2026-01-06,Completed,7.0,False,2025-12,21,True
1350,Anjali Nair,Finance,Workplace Safety,2025-11-02,2025-11-18,2025-11-06,Completed,4.0,False,2025-11,16,True
1057,Rekha Sen,IT,SQL Fundamentals,2025-04-30,2025-05-17,2025-05-07,Completed,7.0,False,2025-04,17,True
1036,Ananya Pandey,Operations,SQL Fundamentals,2025-08-19,2025-09-14,2025-08-29,Completed,10.0,False,2025-08,26,True
1253,Jyoti Verma,Operations,Excel for Business,2025-07-21,2025-08-26,2025-07-28,Completed,7.0,False,2025-07,36,True
1185,Aarav Saxena,HR,Python Basics,2026-01-07,2026-02-08,,Pending,,True,2026-01,32,False
1065,Neha Mukherjee,HR,Anti-Harassment Training,2025-04-11,2025-05-07,2025-04-12,Completed,1.0,False,2025-04,26,True
1319,Sunita Malhotra,IT,Excel for Business,2025-06-26,2025-07-25,2025-07-04,Completed,8.0,False,2025-06,29,True
1081,Tanya Verma,Operations,SQL Fundamentals,2025-04-08,2025-04-30,2025-04-19,Completed,11.0,False,2025-04,22,True
1025,Neha Gupta,Sales,SQL Fundamentals,2025-08-16,2025-09-17,2025-08-28,Completed,12.0,False,2025-08,32,True
1041,Arun Chopra,IT,Excel for Business,2025-10-25,2025-11-18,2025-11-05,Completed,11.0,False,2025-10,24,True
1014,Aarav Verma,IT,SQL Fundamentals,2025-06-23,2025-07-15,,Pending,,True,2025-06,22,False
1138,Lakshmi Trivedi,Finance,Python Basics,2025-05-24,2025-06-14,2025-06-06,Completed,13.0,False,2025-05,21,True
1271,Varun Shah,Operations,Python Basics,2025-11-08,2025-12-17,,Pending,,True,2025-11,39,False
1149,Nandini Chopra,IT,Communication Skills,2025-11-14,2025-12-04,2025-11-26,Completed,12.0,False,2025-11,20,True
1292,Varun Iyer,IT,Workplace Safety,2025-10-26,2025-11-27,2025-10-27,Completed,1.0,False,2025-10,32,True
1297,Mohan Kumar,Operations,Anti-Harassment Training,2025-10-13,2025-11-10,2025-10-15,Completed,2.0,False,2025-10,28,True
1344,Nandini Rao,Sales,Data Security Awareness,2026-01-02,2026-01-22,2026-01-13,Completed,11.0,False,2026-01,20,True
1334,Sunita Sinha,IT,Leadership Fundamentals,2025-11-09,2025-12-10,2025-11-16,Completed,7.0,False,2025-11,31,True
1133,Sara Sen,IT,Data Security Awareness,2025-12-11,2026-01-08,2025-12-17,Completed,6.0,False,2025-12,28,True
1096,Deepak Pandey,Sales,Leadership Fundamentals,2026-02-04,2026-02-25,2026-02-15,Completed,11.0,False,2026-02,21,True
1284,Nitin Chopra,IT,Workplace Safety,2026-02-01,2026-03-05,2026-02-02,Pending,,True,2026-02,32,False
1161,Tanya Singh,HR,Anti-Harassment Training,2025-10-23,2025-11-07,2025-10-26,Completed,3.0,False,2025-10,15,True
1102,Rekha Mishra,Finance,Project Management,2025-10-24,2025-11-20,2025-10-30,Completed,6.0,False,2025-10,27,True
1319,Sunita Malhotra,IT,Python Basics,2025-07-27,2025-08-29,2025-08-10,Completed,14.0,False,2025-07,33,True
1304,Mohan Mishra,Finance,Leadership Fundamentals,2025-04-12,2025-05-18,,Pending,,True,2025-04,36,False
1188,Ananya Desai,Sales,Excel for Business,2026-02-24,2026-04-04,2026-03-05,Completed,9.0,False,2026-02,39,True
1121,Reyansh Chopra,Operations,Data Security Awareness,2025-10-16,2025-11-15,2025-10-23,Completed,7.0,False,2025-10,30,True
1174,Krishna Sinha,IT,Communication Skills,2025-04-10,2025-05-09,2025-04-20,Completed,10.0,False,2025-04,29,True
1221,Vivaan Rao,Finance,Leadership Fundamentals,2025-11-03,2025-11-20,2025-11-11,Completed,8.0,False,2025-11,17,True
1067,Meera Sinha,IT,Project Management,2025-07-26,2025-08-22,2025-08-07,Completed,12.0,False,2025-07,27,True
1092,Divya Verma,Finance,Python Basics,2025-12-01,2025-12-27,2025-12-16,Completed,15.0,False,2025-12,26,True
1297,Mohan Kumar,Operations,SQL Fundamentals,2026-02-24,2026-03-29,2026-03-04,Completed,8.0,False,2026-02,33,True
1078,Nitin Deshpande,IT,Excel for Business,2025-04-18,2025-05-17,2025-04-29,Completed,11.0,False,2025-04,29,True
1012,Aadhya Desai,Marketing,Excel for Business,2025-05-16,2025-06-24,,Pending,,True,2025-05,39,False
1199,Nandini Chopra,Operations,Workplace Safety,2026-02-09,2026-03-13,2026-02-13,Completed,4.0,False,2026-02,32,True
1033,Reyansh Mukherjee,IT,Python Basics,2025-05-10,2025-06-16,,Pending,,True,2025-05,37,False
1014,Aarav Verma,IT,Leadership Fundamentals,2025-06-15,2025-07-09,2025-06-27,Completed,12.0,False,2025-06,24,True
1296,Arun Shah,Sales,Communication Skills,2025-08-20,2025-09-08,2025-08-26,Completed,6.0,False,2025-08,19,True
1317,Sneha Mukherjee,Sales,Python Basics,2025-06-24,2025-07-31,2025-07-10,Completed,16.0,False,2025-06,37,True
1299,Neha Patel,Finance,Workplace Safety,2026-02-11,2026-02-22,2026-02-14,Completed,3.0,False,2026-02,11,True
1221,Vivaan Rao,Finance,Anti-Harassment Training,2025-08-25,2025-09-20,2025-08-30,Completed,5.0,False,2025-08,26,True
1109,Sara Joshi,IT,Communication Skills,2025-06-24,2025-07-15,2025-07-05,Completed,11.0,False,2025-06,21,True
1068,Divya Sharma,Operations,Excel for Business,2026-02-02,2026-03-13,2026-02-15,Completed,13.0,False,2026-02,39,True
1255,Riya Saxena,IT,Workplace Safety,2025-08-15,2025-08-30,2025-08-17,Completed,2.0,False,2025-08,15,True
1344,Nandini Rao,Sales,Leadership Fundamentals,2026-01-08,2026-02-03,,Pending,,True,2026-01,26,False
1318,Rahul Pillai,IT,Anti-Harassment Training,2025-12-29,2026-01-12,2025-12-30,Completed,1.0,False,2025-12,14,True
1328,Tanya Patel,Finance,Data Security Awareness,2025-09-13,2025-09-30,2025-09-14,Completed,1.0,False,2025-09,17,True
1160,Sunita Malhotra,Operations,Customer Service Excellence,2025-04-10,2025-05-09,2025-04-15,Completed,5.0,False,2025-04,29,True
1266,Priya Iyer,Operations,Data Security Awareness,2025-10-18,2025-11-03,2025-10-23,Completed,5.0,False,2025-10,16,True
1253,Jyoti Verma,Operations,Leadership Fundamentals,2025-06-18,2025-07-07,2025-06-22,Completed,4.0,False,2025-06,19,True
1043,Neha Bhat,IT,SQL Fundamentals,2025-10-05,2025-11-09,,Pending,,True,2025-10,35,False
1156,Sachin Malhotra,IT,Leadership Fundamentals,2025-08-03,2025-09-01,2025-08-11,Completed,8.0,False,2025-08,29,True
1130,Sai Chopra,Sales,Workplace Safety,2025-08-05,2025-08-20,2025-08-07,Completed,2.0,False,2025-08,15,True
1224,Aditya Nair,HR,Data Security Awareness,2025-05-04,2025-05-28,2025-05-16,Completed,12.0,False,2025-05,24,True
1300,Tanya Mukherjee,IT,Python Basics,2025-11-21,2025-12-28,,Pending,,True,2025-11,37,False
1007,Aditya Patel,IT,Communication Skills,2026-01-06,2026-02-06,,Pending,,True,2026-01,31,False
1012,Aadhya Desai,Marketing,Customer Service Excellence,2025-11-24,2025-12-27,,Pending,,True,2025-11,33,False
1124,Krishna Banerjee,IT,Project Management,2026-02-04,2026-03-13,2026-02-18,Completed,14.0,False,2026-02,37,True
1308,Neha Saxena,HR,Communication Skills,2025-08-06,2025-09-05,,Pending,,True,2025-08,30,False
1260,Aditya Chopra,IT,Anti-Harassment Training,2025-12-13,2026-01-06,2025-12-14,Completed,1.0,False,2025-12,24,True
1014,Aarav Verma,IT,Data Security Awareness,2025-07-14,2025-07-28,2025-07-22,Completed,8.0,False,2025-07,14,True
1031,Harish Kulkarni,Finance,Project Management,2025-08-30,2025-09-21,2025-09-08,Completed,9.0,False,2025-08,22,True
1133,Sara Sen,IT,Communication Skills,2025-10-12,2025-11-07,2025-10-19,Completed,7.0,False,2025-10,26,True
1339,Rekha Patel,Sales,Data Security Awareness,2025-09-08,2025-10-05,2025-09-15,Completed,7.0,False,2025-09,27,True
1098,Ayaan Chopra,Sales,Data Security Awareness,2025-07-19,2025-08-13,2025-07-24,Completed,5.0,False,2025-07,25,True
1281,Tanya Chopra,Operations,Anti-Harassment Training,2025-11-16,2025-12-13,2025-11-17,Completed,1.0,False,2025-11,27,True
1016,Amit Bhat,IT,Anti-Harassment Training,2025-09-01,2025-09-22,2025-09-02,Completed,1.0,False,2025-09,21,True
1059,Krishna Trivedi,IT,Data Security Awareness,2025-07-25,2025-08-20,2025-08-01,Completed,7.0,False,2025-07,26,True
1350,Anjali Nair,Finance,Communication Skills,2025-11-24,2025-12-30,2025-12-04,Pending,,True,2025-11,36,False
1327,Harish Reddy,Sales,Excel for Business,2025-11-23,2025-12-14,2025-12-05,Completed,12.0,False,2025-11,21,True
1301,Kiran Sharma,IT,Data Security Awareness,2025-08-03,2025-08-19,,Pending,,True,2025-08,16,False
1182,Sneha Kumar,IT,Workplace Safety,2025-08-29,2025-09-19,2025-09-05,Completed,7.0,False,2025-08,21,True
1003,Priya Mishra,Operations,Leadership Fundamentals,2025-10-14,2025-11-18,,Pending,,True,2025-10,35,False
1252,Rohit Modi,Sales,Workplace Safety,2026-01-31,2026-02-19,2026-02-02,Completed,2.0,False,2026-01,19,True
1042,Ananya Shah,Sales,Customer Service Excellence,2026-01-07,2026-02-04,2026-01-13,Completed,6.0,False,2026-01,28,True
1095,Shruti Deshpande,Operations,Leadership Fundamentals,2025-05-04,2025-05-30,2025-05-15,Pending,,True,2025-05,26,False
1093,Sneha Banerjee,Operations,Python Basics,2025-12-15,2026-01-10,2025-12-24,Completed,9.0,False,2025-12,26,True
1196,Aditya Deshpande,HR,Workplace Safety,2025-06-13,2025-07-16,2025-06-17,Completed,4.0,False,2025-06,33,True
1171,Swati Sharma,Finance,Python Basics,2025-04-30,2025-05-21,2025-05-14,Completed,14.0,False,2025-04,21,True
1155,Sneha Pillai,Marketing,Customer Service Excellence,2025-10-07,2025-10-20,2025-10-11,Completed,4.0,False,2025-10,13,True
1143,Vihaan Kumar,Sales,Project Management,2026-02-07,2026-03-12,2026-02-20,Completed,13.0,False,2026-02,33,True
1251,Rajesh Pillai,HR,Project Management,2025-08-23,2025-09-22,2025-09-02,Completed,10.0,False,2025-08,30,True
1229,Sneha Reddy,Operations,Customer Service Excellence,2026-01-24,2026-02-09,,Pending,,True,2026-01,16,False
1103,Aarav Singh,HR,Leadership Fundamentals,2025-11-07,2025-12-08,2025-11-15,Completed,8.0,False,2025-11,31,True
1049,Kavya Singh,Sales,Customer Service Excellence,2026-01-14,2026-02-12,2026-01-22,Completed,8.0,False,2026-01,29,True
1088,Manish Gupta,Finance,Anti-Harassment Training,2025-10-10,2025-10-29,2025-10-11,Completed,1.0,False,2025-10,19,True
1249,Rekha Malhotra,Marketing,Leadership Fundamentals,2026-02-19,2026-03-14,2026-02-28,Completed,9.0,False,2026-02,23,True
1137,Sunita Kulkarni,Sales,Excel for Business,2025-05-17,2025-06-22,2025-05-29,Completed,12.0,False,2025-05,36,True
1001,Nitin Rao,Sales,Communication Skills,2025-07-21,2025-08-05,2025-07-26,Completed,5.0,False,2025-07,15,True
1223,Rekha Sinha,IT,Data Security Awareness,2025-06-07,2025-06-25,2025-06-11,Completed,4.0,False,2025-06,18,True
1229,Sneha Reddy,Operations,Excel for Business,2025-10-30,2025-11-20,2025-11-09,Completed,10.0,False,2025-10,21,True
1321,Kavya Ghosh,Sales,SQL Fundamentals,2025-08-08,2025-08-31,2025-08-13,Completed,5.0,False,2025-08,23,True
1174,Krishna Sinha,IT,Workplace Safety,2025-06-22,2025-07-03,2025-06-23,Completed,1.0,False,2025-06,11,True
1130,Sai Chopra,Sales,Leadership Fundamentals,2025-05-03,2025-05-25,2025-05-07,Completed,4.0,False,2025-05,22,True
1099,Aadhya Singh,IT,Anti-Harassment Training,2025-12-08,2025-12-20,2025-12-09,Completed,1.0,False,2025-12,12,True
1305,Anjali Mishra,Operations,Leadership Fundamentals,2025-09-22,2025-10-26,,Pending,,True,2025-09,34,False
1170,Arun Deshpande,Finance,Project Management,2025-11-26,2025-12-23,2025-12-09,Completed,13.0,False,2025-11,27,True
1005,Nandini Gupta,IT,Customer Service Excellence,2025-09-16,2025-10-19,2025-09-26,Completed,10.0,False,2025-09,33,True
1059,Krishna Trivedi,IT,Customer Service Excellence,2025-06-18,2025-07-22,2025-06-25,Completed,7.0,False,2025-06,34,True
1204,Diya Ghosh,Operations,SQL Fundamentals,2025-12-22,2026-01-29,2026-01-03,Completed,12.0,False,2025-12,38,True
1223,Rekha Sinha,IT,SQL Fundamentals,2025-08-03,2025-08-27,,Pending,,True,2025-08,24,False
1285,Kavya Desai,Sales,Communication Skills,2025-12-03,2025-12-25,2025-12-11,Completed,8.0,False,2025-12,22,True
1097,Rajesh Desai,Sales,Customer Service Excellence,2025-08-31,2025-09-28,,Pending,,True,2025-08,28,False
1243,Sachin Mukherjee,Marketing,Communication Skills,2025-04-26,2025-05-28,2025-05-01,Completed,5.0,False,2025-04,32,True
1089,Sai Trivedi,Operations,Python Basics,2025-05-24,2025-06-18,2025-06-08,Completed,15.0,False,2025-05,25,True
1225,Gaurav Banerjee,HR,Excel for Business,2025-08-05,2025-09-05,,Pending,,True,2025-08,31,False
1310,Pranav Verma,HR,Workplace Safety,2026-01-02,2026-01-28,2026-01-04,Completed,2.0,False,2026-01,26,True
1015,Varun Banerjee,IT,Communication Skills,2025-10-31,2025-12-02,2025-11-03,Completed,3.0,False,2025-10,32,True
1151,Manish Chopra,Marketing,Workplace Safety,2025-08-02,2025-08-17,2025-08-07,Completed,5.0,False,2025-08,15,True
1207,Mohan Chopra,IT,Workplace Safety,2025-09-07,2025-09-18,2025-09-11,Completed,4.0,False,2025-09,11,True
1155,Sneha Pillai,Marketing,Communication Skills,2025-06-17,2025-07-14,2025-06-24,Completed,7.0,False,2025-06,27,True
1251,Rajesh Pillai,HR,Data Security Awareness,2025-09-17,2025-10-10,2025-09-20,Completed,3.0,False,2025-09,23,True
1287,Priya Bhat,Sales,Excel for Business,2025-12-05,2026-01-06,,Pending,,True,2025-12,32,False
1038,Sachin Bhat,IT,Communication Skills,2026-01-26,2026-02-15,2026-01-29,Completed,3.0,False,2026-01,20,True
1051,Sara Trivedi,Marketing,Excel for Business,2025-08-24,2025-09-17,2025-08-31,Completed,7.0,False,2025-08,24,True
1323,Kiran Patel,Finance,Anti-Harassment Training,2025-09-19,2025-10-03,2025-09-20,Completed,1.0,False,2025-09,14,True
1217,Kavya Singh,HR,SQL Fundamentals,2025-10-09,2025-10-28,2025-10-16,Completed,7.0,False,2025-10,19,True
1093,Sneha Banerjee,Operations,Workplace Safety,2025-04-04,2025-04-18,2025-04-05,Completed,1.0,False,2025-04,14,True
1058,Suresh Mishra,IT,Leadership Fundamentals,2025-05-17,2025-06-23,2025-05-24,Completed,7.0,False,2025-05,37,True
1114,Sachin Banerjee,Operations,Data Security Awareness,2025-04-01,2025-04-28,2025-04-05,Completed,4.0,False,2025-04,27,True
1036,Ananya Pandey,Operations,Anti-Harassment Training,2025-08-27,2025-09-16,2025-08-31,Completed,4.0,False,2025-08,20,True
1030,Aditya Mishra,IT,Project Management,2026-01-17,2026-02-07,2026-01-28,Completed,11.0,False,2026-01,21,True
1143,Vihaan Kumar,Sales,Python Basics,2025-09-16,2025-10-10,2025-10-02,Completed,16.0,False,2025-09,24,True
1144,Rekha Modi,HR,SQL Fundamentals,2025-05-12,2025-05-30,2025-05-20,Completed,8.0,False,2025-05,18,True
1312,Swati Patel,IT,Excel for Business,2025-06-26,2025-07-25,,Pending,,True,2025-06,29,False
1118,Nandini Nair,IT,Leadership Fundamentals,2025-05-25,2025-06-17,2025-06-01,Completed,7.0,False,2025-05,23,True
1218,Harish Bhat,Operations,SQL Fundamentals,2025-12-25,2026-01-13,,Pending,,True,2025-12,19,False
1190,Divya Sharma,IT,Python Basics,2025-06-09,2025-07-02,2025-06-20,Completed,11.0,False,2025-06,23,True
1072,Ayaan Kulkarni,IT,Python Basics,2025-06-19,2025-07-30,,Pending,,True,2025-06,41,False
1266,Priya Iyer,Operations,Customer Service Excellence,2025-05-19,2025-06-16,2025-05-27,Completed,8.0,False,2025-05,28,True
1038,Sachin Bhat,IT,Python Basics,2025-04-16,2025-05-19,,Pending,,True,2025-04,33,False
1087,Vihaan Chopra,Operations,Anti-Harassment Training,2025-11-28,2025-12-21,2025-11-30,Completed,2.0,False,2025-11,23,True
1071,Harish Saxena,Operations,Customer Service Excellence,2025-09-03,2025-09-25,,Pending,,True,2025-09,22,False
1024,Arun Rao,HR,Communication Skills,2025-10-31,2025-11-21,,Pending,,True,2025-10,21,False
1001,Nitin Rao,Sales,Python Basics,2025-09-14,2025-10-11,2025-09-26,Completed,12.0,False,2025-09,27,True
1005,Nandini Gupta,IT,Anti-Harassment Training,2025-06-18,2025-06-28,2025-06-24,Completed,6.0,False,2025-06,10,True
1135,Neha Sharma,Marketing,SQL Fundamentals,2025-05-30,2025-06-20,2025-06-09,Completed,10.0,False,2025-05,21,True
1183,Sai Banerjee,Marketing,Leadership Fundamentals,2025-06-03,2025-06-22,,Pending,,True,2025-06,19,False
1174,Krishna Sinha,IT,Python Basics,2025-09-17,2025-10-30,2025-10-01,Completed,14.0,False,2025-09,43,True
1165,Rohit Sinha,IT,Excel for Business,2025-12-02,2026-01-01,2025-12-11,Completed,9.0,False,2025-12,30,True
1305,Anjali Mishra,Operations,Customer Service Excellence,2026-01-25,2026-02-16,,Pending,,True,2026-01,22,False
1273,Ayaan Shah,Operations,Excel for Business,2025-11-28,2026-01-04,2025-12-07,Completed,9.0,False,2025-11,37,True
1033,Reyansh Mukherjee,IT,Anti-Harassment Training,2025-10-17,2025-11-01,2025-10-21,Completed,4.0,False,2025-10,15,True
